00110011 00110100 00110000 00110001 00110010 00110110 00111001 00110100  ; Adelaide Pedrosa do Vale até 99997/99998 r H Bicalho
00110011 00110100 00110000 00110001 00110010 00110111 00110100 00110000  ; Adelaide Pedrosa do Vale de 1/2 ao fim r A Horta
00110011 00110100 00110000 00110000 00110000 00110011 00110101 00110111  ; Adolfo Magalhães lado ímpar r Rosário
00110011 00110100 00110000 00110000 00110000 00110001 00110000 00110010  ; Adolfo Magalhães lado par r Centro
00110011 00110100 00110000 00110001 00110001 00110000 00110111 00110010  ; Adrasteia r Vle Sol
00110011 00110100 00110000 00110000 00110010 00110000 00110011 00110101  ; Afonso Cunha Pereira r Ch B Retiro
00110011 00110100 00110000 00110000 00110100 00111000 00110001 00110100  ; Afonso Moura de Castro, Coronel r Ipê
00110011 00110100 00110000 00110000 00110110 00110001 00110001 00110010  ; Afonso Pena Mascarenhas r Jardinaves
00110011 00110100 00110000 00110000 00110011 00110011 00110111 00111001  ; Afrânio Pinto de Almeida r Vl M Carmo
00110011 00110100 00110000 00110000 00110100 00111000 00110000 00110101  ; Ágata al Ipê
00110011 00110100 00110000 00110000 00110010 00110001 00111001 00111000  ; Agenor Lopes r Vle Esperança
00110011 00110100 00110000 00110001 00110010 00110110 00111000 00111000  ; Agostinho Rodrigues de Melo pç H Bicalho
00110011 00110100 00110000 00110000 00110010 00110010 00111000 00110101  ; Agripino Mendes Magalhães r Vl Marise
00110011 00110100 00110000 00110000 00110010 00110100 00110101 00110010  ; Água Marinha r B Céu
00110011 00110100 00110000 00110000 00110111 00110001 00111000 00110010  ; Aguiar, Conde de al Conde
00110011 00110100 00110000 00110000 00110111 00110010 00110011 00110011  ; Agulhas Negras, das pç Vl D Rey
00110011 00110100 00110000 00110000 00110111 00110111 00110001 00111000  ; Alaska av Jd Canadá
00110011 00110100 00110000 00110000 00110001 00110010 00110001 00110111  ; Albertina Lopes Guimarães até 185 lado ímpar r Vl Lacerda
00110011 00110100 00110000 00110000 00110010 00110011 00110011 00110000  ; Albertina Lopes Guimarães até 184 lado par r Cascalho
00110011 00110100 00110000 00110000 00110001 00110010 00110110 00110011  ; Albertina Lopes Guimarães de 186 ao fim lado par r Vl Passos
00110011 00110100 00110000 00110000 00110001 00110010 00110010 00110000  ; Albertina Lopes Guimarães de 187 ao fim lado ímpar r Cristais II
00110011 00110100 00110000 00110000 00110001 00110010 00110011 00111000  ; Alberto Lemos Mota r Cristais II
00110011 00110100 00110000 00110000 00110001 00110010 00110000 00111000  ; Alberto Tofanelli r Vl Lacerda
00110011 00110100 00110000 00110000 00110100 00111000 00111001 00110000  ; Aldebaran al V Montagne
00110011 00110100 00110000 00110000 00110011 00110000 00111000 00110101  ; Aldebaran r Qtas Sol
00110011 00110100 00110000 00110000 00110000 00110010 00110001 00110000  ; Aldo Zanini, Professor av Centro
00110011 00110100 00110000 00110000 00110001 00110000 00110100 00110000  ; Aldo Zanini, Professor av Alvorada
00110011 00110100 00110000 00110000 00110001 00110000 00111001 00111000  ; Aldo Zanini, Professor av Prq Sto Antônio
00110011 00110100 00110000 00110000 00110001 00110001 00110110 00110001  ; Aldo Zanini, Professor av Cristais
00110011 00110100 00110000 00110000 00110001 00110010 00110100 00110001  ; Aldo Zanini, Professor av Cristais II
00110011 00110100 00110000 00110000 00110001 00110010 00110111 00110010  ; Aldo Zanini, Professor av Vl Passos
00110011 00110100 00110000 00110000 00110001 00110011 00110010 00110010  ; Aldo Zanini, Professor av Vl Operária
00110011 00110100 00110000 00110000 00110011 00110010 00110011 00110101  ; Aldo Zanini, Professor av B Jardim
00110011 00110100 00110000 00110000 00110011 00110010 00110101 00110000  ; Aldo Zanini, Professor av Quintas
00110011 00110100 00110000 00110000 00110011 00110000 00110110 00110111  ; Alfa r Qtas Sol
00110011 00110100 00110000 00110000 00110100 00110110 00110000 00110110  ; Alfredo D'Ávila Silva Neto r Vl Odete
00110011 00110100 00110000 00110000 00110011 00110000 00111001 00110011  ; Alfredo Ragonezi r Ch Cristais
00110011 00110100 00110000 00110000 00110000 00110011 00110100 00110010  ; Aliados, dos tv Rosário
00110011 00110100 00110000 00110000 00110111 00110110 00110001 00110110  ; Allix r Jd Canadá
00110011 00110100 00110000 00110000 00110011 00110010 00111001 00111000  ; Alpes, dos r At Quintas
00110011 00110100 00110000 00110000 00110111 00110010 00111001 00110100  ; Alpina av Vl Alpina
00110011 00110100 00110000 00110000 00110001 00110010 00111000 00110100  ; Alvarenga Peixoto r Vl Passos
00110011 00110100 00110000 00110001 00111000 00110000 00110011 00111000  ; Alvarenga Peixoto r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110011 00110010 00110001 00110100  ; Álvares Cabral até 99999 lado ímpar r Jd Américas
00110011 00110100 00110000 00110000 00110011 00110010 00110110 00110101  ; Álvares Cabral r Quintas
00110011 00110100 00110000 00110000 00110011 00110010 00110011 00111000  ; Álvares Cabral até 99998 lado par r B Jardim
00110011 00110100 00110000 00110001 00111000 00110000 00110011 00110000  ; Álvares Maciel r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00111000 00110000 00110111 00110111  ; Alvoradas, das r Vle Cristais
00110011 00110100 00110000 00110000 00110010 00110011 00110010 00110001  ; Amadeu Moreira r Cascalho
00110011 00110100 00110000 00110001 00110001 00110000 00111000 00110100  ; Amalteia r Vle Sol
00110011 00110100 00110000 00110000 00110100 00110110 00110110 00110000  ; Amanda al P Pombo
00110011 00110100 00110000 00110000 00110000 00110011 00110001 00110010  ; Amélia de Magalhães Pessoa r Centro
00110011 00110100 00110000 00110000 00110100 00110111 00110010 00110001  ; Amendoeiras, das al O Vo Mansões
00110011 00110100 00110000 00110000 00110111 00110011 00111000 00110011  ; Amendoeiras, das al Bsq Ribeira
00110011 00110100 00110000 00110001 00111001 00110000 00110001 00110000  ; Amendoeiras, das al Etn Estoril I
00110011 00110100 00110000 00110001 00110101 00110001 00111000 00110101  ; Amendoeiras, das r J Petrópolis
00110011 00110100 00110000 00110000 00110011 00110001 00111001 00110110  ; Américas, das r Jd Américas
00110011 00110100 00110000 00110000 00110000 00110001 00111000 00111001  ; Américo Coelho, Padre até 99/100 r Centro
00110011 00110100 00110000 00110000 00110011 00110101 00110001 00110010  ; Américo Coelho, Padre de 101/102 ao fim r Retiro
00110011 00110100 00110000 00110000 00110001 00110001 00111001 00110000  ; Américo Fogli r Vl Lacerda
00110011 00110100 00110000 00110000 00110000 00110101 00111000 00110110  ; Américo Teodoro Rocha r Mingú
00110011 00110100 00110000 00110001 00110010 00110001 00111000 00110101  ; Ametista r Vl Ouro
00110011 00110100 00110000 00110000 00111001 00110101 00111001 00110101  ; Amigo do Rei al Pasárgada
00110011 00110100 00110000 00110001 00110010 00110010 00110101 00110000  ; Aminta Demétrio tv Cpo Pires
00110011 00110100 00110000 00110001 00110101 00110010 00110110 00110101  ; Amoras, das r J Petrópolis
00110011 00110100 00110000 00110000 00110100 00110101 00110111 00110011  ; Ana Alves Silva r Vl Industrial II
00110011 00110100 00110000 00110001 00110001 00110001 00110100 00110001  ; Ananque r Vle Sol
00110011 00110100 00110000 00110000 00110011 00110010 00111001 00110100  ; Andes, dos r At Quintas
00110011 00110100 00110000 00110000 00110111 00110011 00110101 00110101  ; Andorinha r Etn Serrana
00110011 00110100 00110000 00110001 00110001 00110010 00110000 00110110  ; Andorinha, da al Lga Miguelão
00110011 00110100 00110000 00110000 00110010 00110001 00111000 00110100  ; Anésia de Matos Guimarães, Professora r Vl S Luiz
00110011 00110100 00110000 00110001 00110101 00110010 00110100 00110000  ; Angelins, dos r J Petrópolis
00110011 00110100 00110000 00110000 00110000 00110000 00111000 00110001  ; Aníbal Moraes Quintão, Doutor r Centro
00110011 00110100 00110000 00110000 00110100 00111000 00111000 00110010  ; Antares al V Montagne
00110011 00110100 00110000 00110000 00110011 00110000 00111000 00110010  ; Antares r Qtas Sol
00110011 00110100 00110000 00110000 00110000 00110001 00110100 00110001  ; Antenor Martins Silva tv Centro
00110011 00110100 00110000 00110000 00110010 00110001 00110111 00110101  ; Antonieta Dias de Souza, Professora r Vl S Luiz
00110011 00110100 00110000 00110000 00110000 00110000 00111001 00111001  ; Antonino Fonseca Júnior, Doutor r Centro
00110011 00110100 00110000 00110000 00110010 00110011 00110011 00110011  ; Antônio Aleixo tv Cascalho
00110011 00110100 00110000 00110000 00110011 00110000 00110010 00110011  ; Antônio André de Oliveira r C Curitiba
00110011 00110100 00110000 00110000 00110100 00110000 00111001 00110110  ; Antônio Bernardino Lopes até 99/100 r Vl Madeira
00110011 00110100 00110000 00110000 00110100 00110010 00110000 00110010  ; Antônio Bernardino Lopes de 101/102 ao fim r Silicóticos
00110011 00110100 00110000 00110000 00110100 00110011 00110011 00110000  ; Antônio Carlos Jobim, Maestro r L Cottage
00110011 00110100 00110000 00110000 00110100 00110000 00110100 00110000  ; Antônio Carlos, Presidente r Prq Aurilândia
00110011 00110100 00110000 00110000 00110100 00110001 00110010 00110110  ; Antônio Carlos, Presidente r Vl S J 2ª Seção
00110011 00110100 00110000 00110000 00110100 00110001 00110110 00110011  ; Antônio Carlos, Presidente r Vl S J 1ª Seção
00110011 00110100 00110000 00110000 00110000 00110001 00110001 00110111  ; Antônio Carvalho de Aguiar r Centro
00110011 00110100 00110000 00110000 00110100 00110101 00110100 00110000  ; Antônio de Pádua, Santo r Jd Serrano
00110011 00110100 00110000 00110001 00110010 00111000 00110101 00110011  ; Antônio de Paula Santos lado ímpar av Sta Rita
00110011 00110100 00110000 00110001 00110010 00111000 00110100 00110000  ; Antônio de Paula Santos av Vl I Amarelo
00110011 00110100 00110000 00110000 00110010 00110001 00110011 00110001  ; Antônio Ferreira Dias r O B Pena II
00110011 00110100 00110000 00110000 00111001 00110000 00110000 00110110  ; Antônio Ferreira Passos, Conselheiro r C Velha
00110011 00110100 00110000 00110000 00110100 00110010 00110010 00111001  ; Antônio Francisco Machado, Mineiro r Bela Vista
00110011 00110100 00110000 00110000 00110100 00110000 00110010 00110000  ; Antônio Gonçalves Cruz r Prq Aurilândia
00110011 00110100 00110000 00110000 00110010 00110001 00110111 00110010  ; Antônio Januário r Vl S Luiz
00110011 00110100 00110000 00110000 00110000 00110001 00110010 00110000  ; Antônio Jardim lado ímpar r Centro
00110011 00110100 00110000 00110000 00110000 00110011 00110111 00110010  ; Antônio Jardim lado par r Rosário
00110011 00110100 00110000 00110000 00110011 00110101 00110001 00111000  ; Antônio Lopes Almeida, Padre r Retiro
00110011 00110100 00110000 00110000 00110000 00110010 00111001 00110001  ; Antônio Manoel r Centro
00110011 00110100 00110000 00110000 00110011 00110100 00111000 00110010  ; Antônio Nereu Filho r Cariocas
00110011 00110100 00110000 00110000 00110011 00110010 00110111 00110111  ; Antônio Nicolau Wardi, Doutor r Quintas
00110011 00110100 00110000 00110000 00110011 00110101 00110101 00110111  ; Antônio, Santo r Retiro
00110011 00110100 00110000 00110000 00110001 00110100 00110010 00110100  ; Antônio Serafim Silveira av Matadouro
00110011 00110100 00110000 00110000 00110010 00110010 00110100 00110101  ; Antônio Tibúrcio r Vl Mte Castelo
00110011 00110100 00110000 00110000 00110000 00110101 00110111 00110111  ; Antônio Vicente Rodrigues r Mingú
00110011 00110100 00110000 00110000 00110010 00110011 00111001 00111001  ; Aparecida, Nossa Senhora r Cruzeiro
00110011 00110100 00110000 00110001 00110101 00110001 00110010 00110101  ; Araçás, dos r J Petrópolis
00110011 00110100 00110000 00110001 00111000 00110000 00111000 00110100  ; Araçás, dos r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110011 00110100 00110010 00110011  ; Aracy Dornas r Cabeceiras
00110011 00110100 00110000 00110001 00110010 00110011 00110110 00110000  ; Araguari r Faz Benito
00110011 00110100 00110000 00110000 00110111 00110011 00110111 00110000  ; Arapongas r Etn Serrana
00110011 00110100 00110000 00110000 00110100 00110011 00111001 00110011  ; Arara Azul al Res Vle Araras
00110011 00110100 00110000 00110000 00110100 00110011 00111001 00111001  ; Arara de Lear al Res Vle Araras
00110011 00110100 00110000 00110000 00110111 00110011 00110110 00110100  ; Araras, das r Etn Serrana
00110011 00110100 00110000 00110001 00111000 00110000 00111000 00111000  ; Araucárias, das r Alphaville Lga Ingleses
00110011 00110100 00110000 00110001 00110010 00110011 00110101 00110010  ; Araxá r Faz Benito
00110011 00110100 00110000 00110000 00110111 00110001 00110100 00110110  ; Arcos, Conde dos al Conde
00110011 00110100 00110000 00110000 00110001 00110100 00110101 00110100  ; Areião do Matadouro até 461/462 r Matadouro
00110011 00110100 00110000 00110000 00110010 00110101 00110011 00110000  ; Areião do Matadouro de 464/465 ao fim r A Matadouro
00110011 00110100 00110000 00110001 00110010 00110100 00111000 00110100  ; Argemiro Júlio r B Fama
00110011 00110100 00110000 00110000 00110000 00110110 00110001 00110000  ; Argenico José Silva r M D Baixo
00110011 00110100 00110000 00110000 00110011 00110010 00110001 00110000  ; Argentina r Jd Américas
00110011 00110100 00110000 00110001 00111000 00110011 00111001 00110110  ; Argentina, da r Baln A Limpa
00110011 00110100 00110000 00110001 00110001 00110000 00111001 00110000  ; Ariel r Vle Sol
00110011 00110100 00110000 00110000 00110010 00110001 00110000 00110111  ; Arísio da Silva r O B Pena II
00110011 00110100 00110000 00110000 00110000 00110000 00111001 00110110  ; Aristides, Coronel pç Centro
00110011 00110100 00110000 00110000 00110001 00110011 00110010 00110100  ; Aristides Martins r Vl Operária
00110011 00110100 00110000 00110000 00110001 00110011 00110100 00110110  ; Aristides Martins tv Vl Operária
00110011 00110100 00110000 00110001 00110010 00110100 00111000 00110000  ; Aristino Paulo de Deus r B Fama
00110011 00110100 00110000 00110000 00110011 00110100 00110100 00110000  ; Arlindo Vieira r Cariocas
00110011 00110100 00110000 00110000 00110010 00110001 00110100 00110011  ; Armando Jerônimo, Expedicionário r O B Pena II
00110011 00110100 00110000 00110000 00110111 00110011 00111001 00110101  ; Aroeiras, das al Bsq Ribeira
00110011 00110100 00110000 00110001 00110101 00110001 00110011 00110000  ; Aroeiras, das r J Petrópolis
00110011 00110100 00110000 00110000 00110001 00110011 00110110 00110110  ; Arthur Bernardes r Bonfim
00110011 00110100 00110000 00110000 00110000 00110010 00110111 00110000  ; Arthur Bernardes lado par r Centro
00110011 00110100 00110000 00110001 00111000 00110010 00110111 00111001  ; Artífices r Baln A Limpa
00110011 00110100 00110000 00110001 00111000 00110000 00110111 00110100  ; Árvores, das al Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110100 00110000 00110010 00110100  ; Ary Barroso até 99999 lado ímpar r Prq Aurilândia
00110011 00110100 00110000 00110000 00110100 00110001 00110100 00110001  ; Ary Barroso de 1/2 ao fim r Vl S J 2ª Seção
00110011 00110100 00110000 00110000 00110100 00110000 00110110 00110010  ; Ary Barroso até 99998 lado par r Vl S J 3ª Seção
00110011 00110100 00110000 00110000 00110000 00110011 00110000 00111001  ; Assunção, Expedicionário pç Centro
00110011 00110100 00110000 00110001 00110001 00110001 00110001 00110001  ; Atlas r Vle Sol
00110011 00110100 00110000 00110000 00110000 00110101 00110111 00110100  ; Augusto Bernardino r Mingú
00110011 00110100 00110000 00110000 00110000 00110001 00110101 00111001  ; Augusto de Lima r Centro
00110011 00110100 00110000 00110000 00110000 00110001 00110000 00110101  ; Augusto Magalhães r Centro
00110011 00110100 00110000 00110000 00110111 00110110 00110000 00110010  ; Aurora r Jd Canadá
00110011 00110100 00110000 00110000 00111001 00110101 00110110 00111000  ; Aurora, da al Pasárgada
00110011 00110100 00110000 00110001 00111000 00110011 00110001 00110101  ; Áustria, da r Baln A Limpa
00110011 00110100 00110000 00110000 00110010 00110100 00110010 00110011  ; Auxiliadora, Nossa Senhora r Cruzeiro
00110011 00110100 00110000 00110001 00110001 00110010 00110000 00111001  ; Azaléia, da al Lga Miguelão
00110011 00110100 00110000 00110001 00110000 00110101 00110100 00110000  ; Azaléias, das av Qtas Mro Chapéu
00110011 00110100 00110000 00110000 00111000 00110000 00110111 00110001  ; Azul da Amplidão r Vle Cristais
00110011 00110100 00110000 00110000 00110000 00110110 00110111 00110110  ; B r M D'água II
00110011 00110100 00110000 00110000 00110010 00110010 00110011 00111001  ; B r Vl Mte Castelo
00110011 00110100 00110000 00110000 00110010 00110010 00110110 00110101  ; B r Vl Marise
00110011 00110100 00110000 00110000 00110100 00110101 00111000 00110010  ; B r Vl Industrial II
00110011 00110100 00110000 00110000 00110100 00111000 00110010 00110011  ; B r Ipê
00110011 00110100 00110000 00110000 00110111 00110101 00111000 00111001  ; B r Jd Mte Verde
00110011 00110100 00110000 00110001 00110010 00110111 00110000 00110110  ; B r H Bicalho
00110011 00110100 00110000 00110001 00110101 00110000 00110011 00110101  ; B r V S Souci
00110011 00110100 00110000 00110000 00110111 00110000 00110100 00110000  ; B Um r G Reais
00110011 00110100 00110000 00110001 00111000 00110011 00110110 00110000  ; Bancários, dos r Baln A Limpa
00110011 00110100 00110000 00110001 00111000 00110011 00110101 00110001  ; Banqueiros, dos r Baln A Limpa
00110011 00110100 00110000 00110000 00110000 00110100 00110011 00110000  ; Banqueta do Bananal r Boa Vista
00110011 00110100 00110000 00110001 00110010 00110111 00110111 00110101  ; Banqueta do Matozinhos r Matozinhos
00110011 00110100 00110000 00110001 00111000 00110000 00110011 00110110  ; Bárbara Heliodora r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110001 00110011 00110011 00110000  ; Bárbara, Santa r Vl Operária
00110011 00110100 00110000 00110000 00110111 00110001 00110101 00110010  ; Barca, Conde da al Conde
00110011 00110100 00110000 00110000 00110001 00110001 00110100 00110110  ; Bauxita r Cristais
00110011 00110100 00110000 00110000 00111000 00111000 00111000 00110110  ; Bayacum, do al Prq Engenho
00110011 00110100 00110000 00110000 00110100 00110011 00110001 00110010  ; Beija Flor al Res Sul
00110011 00110100 00110000 00110000 00110001 00110100 00110000 00110110  ; Beijo Wardi tv Matadouro
00110011 00110100 00110000 00110000 00110111 00110000 00110111 00110011  ; Bellevue r Vl Castela
00110011 00110100 00110000 00110000 00110010 00110011 00110011 00110110  ; Belmiro Braga r Cascalho
00110011 00110100 00110000 00110000 00110001 00110011 00110110 00111001  ; Belmiro da Silveira lado ímpar r Bonfim
00110011 00110100 00110000 00110000 00110000 00110010 00110110 00110111  ; Belmiro da Silveira lado par r Centro
00110011 00110100 00110000 00110000 00110111 00110000 00111001 00110100  ; Belmonte r Vl Castela
00110011 00110100 00110000 00110000 00110111 00110011 00110001 00110110  ; BemTeVi r Vl Alpina
00110011 00110100 00110000 00110000 00110111 00110011 00110110 00110111  ; BemTeVi r Etn Serrana
00110011 00110100 00110000 00110001 00110010 00110010 00111001 00110000  ; Benedito Alves Nazareth lado ímpar av Cpo Pires
00110011 00110100 00110000 00110001 00110010 00110101 00110000 00111000  ; Benedito Alves Nazareth lado ímpar av B Fama
00110011 00110100 00110000 00110001 00110010 00110010 00111000 00110000  ; Benedito Alves Nazareth lado par av Cpo Pires
00110011 00110100 00110000 00110001 00110010 00110101 00110001 00110010  ; Benedito Alves Nazareth lado par av B Fama
00110011 00110100 00110000 00110000 00110000 00110010 00110111 00110011  ; Benedito Valadares r Centro
00110011 00110100 00110000 00110000 00110001 00110011 00110111 00111000  ; Benedito Valadares r Bonfim
00110011 00110100 00110000 00110001 00111000 00110011 00110010 00110100  ; Benjamim Guimarães av Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00110111 00110111 00110000  ; Benson r Jd Canadá
00110011 00110100 00110000 00110000 00110000 00110001 00111000 00110110  ; Benvinda da Cruz r Centro
00110011 00110100 00110000 00110000 00110000 00110011 00110011 00111001  ; Benvinda da Cruz r Rosário
00110011 00110100 00110000 00110000 00110000 00110010 00110111 00111001  ; Bernardino de Lima pç Centro
00110011 00110100 00110000 00110000 00110111 00110010 00111001 00111000  ; Bernardo, São al Vl Alpina
00110011 00110100 00110000 00110000 00110011 00110000 00110111 00110011  ; Beta r Qtas Sol
00110011 00110100 00110000 00110000 00110000 00110001 00110110 00111000  ; Bias Fortes r Centro
00110011 00110100 00110000 00110000 00110000 00110001 00110111 00110001  ; Bibina Sales r Centro
00110011 00110100 00110000 00110000 00110111 00110001 00110111 00110110  ; Bobadela, Conde de al Conde
00110011 00110100 00110000 00110000 00110011 00110010 00110000 00111000  ; Bolívia r Jd Américas
00110011 00110100 00110000 00110001 00111000 00110011 00110000 00110011  ; Bolívia r Baln A Limpa
00110011 00110100 00110000 00110000 00110001 00110011 00111000 00110001  ; Bonfim, do pç Bonfim
00110011 00110100 00110000 00110000 00110000 00110011 00110011 00110110  ; Bonserá Santa Cruz r Rosário
00110011 00110100 00110000 00110000 00110011 00110101 00110000 00110110  ; Bonserá Santa Rosa r Retiro
00110011 00110100 00110000 00110000 00110001 00110011 00110101 00110100  ; Borba Gato tv Vl Operária
00110011 00110100 00110000 00110000 00110111 00110011 00110000 00110110  ; Bórmio al Vl Alpina
00110011 00110100 00110000 00110001 00111000 00110000 00110111 00110010  ; Bouganvilles, dos r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110111 00110000 00110010 00110000  ; Bougavilles, das r Vl Campestre
00110011 00110100 00110000 00110001 00110101 00110001 00111001 00110101  ; Bounganvilles, dos r J Petrópolis
00110011 00110100 00110000 00110000 00110111 00110110 00110110 00110000  ; BR040 até 99998 lado par rod Jd Canadá
00110011 00110100 00110000 00110001 00111000 00110010 00110100 00110000  ; BR040 de 2 ao fim lado par rod Baln A Limpa
00110011 00110100 00110000 00110001 00110010 00110110 00110111 00110000  ; Braga r H Bicalho
00110011 00110100 00110000 00110000 00110011 00110100 00110110 00110001  ; Brás da Silva r Cariocas
00110011 00110100 00110000 00110000 00110011 00110001 00110101 00110000  ; Brasil r Ch S Ramos
00110011 00110100 00110000 00110001 00111000 00110011 00111000 00110111  ; Brasil, do r Baln A Limpa
00110011 00110100 00110000 00110000 00110001 00110100 00110100 00111000  ; Brasília r Matadouro
00110011 00110100 00110000 00110000 00111001 00110010 00110101 00110111  ; Braúnas, das al Prq Jd Amanda
00110011 00110100 00110000 00110001 00110101 00110001 00110110 00110000  ; Braúnas, das r J Petrópolis
00110011 00110100 00110000 00110001 00110001 00110010 00110011 00110011  ; Brisa, da al Lga Miguelão
00110011 00110100 00110000 00110000 00110111 00110000 00110000 00110101  ; Bromélias, das até 99997/99998 r V Terrasse I
00110011 00110100 00110000 00110000 00110111 00110000 00110001 00110000  ; Bromélias, das de 1/2 ao fim r V Terrasse II
00110011 00110100 00110000 00110001 00111000 00110001 00110000 00111000  ; Bromélias, das r Alphaville Lga Ingleses
00110011 00110100 00110000 00110000 00110001 00110011 00110011 00110100  ; Brumadinho lado ímpar r Vl Operária
00110011 00110100 00110000 00110000 00110000 00110010 00110100 00110110  ; Brumadinho lado par r Centro
00110011 00110100 00110000 00110000 00110111 00110111 00110111 00111000  ; Búfalo r Jd Canadá
00110011 00110100 00110000 00110000 00110111 00111000 00110101 00110000  ; Buganvília r S Manacás
00110011 00110100 00110000 00110001 00110000 00110101 00110100 00110011  ; Bunganvílias, das r Qtas Mro Chapéu
00110011 00110100 00110000 00110000 00110100 00110111 00110001 00111000  ; Buritizeiros, dos al O Vo Mansões
00110011 00110100 00110000 00110000 00110010 00110010 00110101 00110001  ; C r Vl Mte Castelo
00110011 00110100 00110000 00110000 00110010 00110010 00111000 00110000  ; C r Vl Marise
00110011 00110100 00110000 00110000 00110010 00110011 00110001 00110010  ; C r Cascalho
00110011 00110100 00110000 00110000 00110100 00110101 00110111 00111001  ; C r Vl Industrial II
00110011 00110100 00110000 00110000 00110100 00110110 00110000 00110100  ; C r Vl Odete
00110011 00110100 00110000 00110000 00110111 00110101 00111001 00110010  ; C r Jd Mte Verde
00110011 00110100 00110000 00110001 00110000 00110101 00110011 00110000  ; C r Qtas Morro
00110011 00110100 00110000 00110001 00110010 00110101 00110100 00111000  ; C r At Gaia
00110011 00110100 00110000 00110001 00110010 00110111 00110000 00111000  ; C r H Bicalho
00110011 00110100 00110000 00110001 00110101 00110000 00110100 00110101  ; C r V S Souci
00110011 00110100 00110000 00110000 00110111 00110000 00110001 00110101  ; Cabiúnas, das r V Terrasse II
00110011 00110100 00110000 00110000 00111000 00111000 00111001 00110010  ; Cacauzeiro al Prq Engenho
00110011 00110100 00110000 00110000 00110000 00110010 00110001 00110011  ; Caio Guimarães Chagas, Professor r Centro
00110011 00110100 00110000 00110000 00110111 00110111 00110011 00110000  ; Caledônia av Jd Canadá
00110011 00110100 00110000 00110000 00110111 00111000 00110101 00110100  ; Calestemus r S Manacás
00110011 00110100 00110000 00110000 00110111 00110111 00110001 00110000  ; Calgary r Jd Canadá
00110011 00110100 00110000 00110000 00110011 00110001 00110110 00110010  ; Califórnia r Ch S Ramos
00110011 00110100 00110000 00110001 00110001 00110001 00110000 00111000  ; Calipso r Vle Sol
00110011 00110100 00110000 00110001 00110001 00110000 00110011 00111001  ; Calisto r Vle Sol
00110011 00110100 00110000 00110001 00111000 00110001 00110000 00110010  ; Camélias, das r Alphaville Lga Ingleses
00110011 00110100 00110000 00110001 00110010 00110010 00110110 00110000  ; Campina Verde r Cpo Pires
00110011 00110100 00110000 00110000 00110110 00110000 00110110 00110010  ; Campo r Vl Serra
00110011 00110100 00110000 00110000 00110000 00110000 00110100 00111000  ; Campo Alto r Centro
00110011 00110100 00110000 00110000 00110000 00110000 00110101 00110100  ; Campo Baixo r Centro
00110011 00110100 00110000 00110000 00110000 00110000 00110110 00110011  ; Campo, do tv Centro
00110011 00110100 00110000 00110000 00111001 00110001 00110010 00110101  ; Campo do Costa r S S A Claras
00110011 00110100 00110000 00110001 00110010 00110010 00110100 00110000  ; Campo do Pires r Cpo Pires
00110011 00110100 00110000 00110000 00110000 00110011 00110000 00110000  ; Campos Sales r Centro
00110011 00110100 00110000 00110001 00111000 00110100 00111000 00110000  ; Campos Sales r Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00110110 00110101 00110100  ; Canadá av Jd Canadá
00110011 00110100 00110000 00110001 00111000 00110011 00110001 00111000  ; Canadá, do r Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00110010 00111001 00110010  ; Canalese al Vl Alpina
00110011 00110100 00110000 00110001 00110000 00110101 00110100 00111001  ; Canários, dos r Qtas Mro Chapéu
00110011 00110100 00110000 00110001 00110000 00110101 00110001 00110000  ; Canastra r Qtas Morro
00110011 00110100 00110000 00110000 00110111 00110110 00110000 00110110  ; Candal r Jd Canadá
00110011 00110100 00110000 00110000 00111001 00110010 00110101 00110100  ; Candeias, das al Prq Jd Amanda
00110011 00110100 00110000 00110001 00110101 00110001 00110000 00110101  ; Candeias, das r J Petrópolis
00110011 00110100 00110000 00110000 00110001 00110010 00110000 00110010  ; Cândida Alves Maciel r Vl Lacerda
00110011 00110100 00110000 00110000 00110111 00110010 00111001 00110110  ; Cannóbio al Vl Alpina
00110011 00110100 00110000 00110000 00111001 00110101 00110111 00110001  ; Cantigas, das al Pasárgada
00110011 00110100 00110000 00110000 00111000 00110000 00110111 00110100  ; Canto da Esperança r Vle Cristais
00110011 00110100 00110000 00110000 00111000 00110001 00110000 00110100  ; Canto das Aves r Vle Cristais
00110011 00110100 00110000 00110001 00110000 00110101 00110010 00110000  ; Caparaó r Qtas Morro
00110011 00110100 00110000 00110001 00110000 00110101 00110001 00110101  ; Caraça r Qtas Morro
00110011 00110100 00110000 00110001 00111000 00110011 00110011 00110000  ; Caraíbas, das r Baln A Limpa
00110011 00110100 00110000 00110000 00110111 00110011 00110100 00110011  ; Cardeal r Etn Serrana
00110011 00110100 00110000 00110001 00110010 00110110 00110111 00110010  ; Cardoso r H Bicalho
00110011 00110100 00110000 00110000 00110011 00110001 00110001 00110100  ; Carijós r Ch Cristais
